Date,Open,High,Low,Close,Volume,Adj Close
2012-01-03,31.60,31.60,30.41,31.33,3984000,31.33
2012-01-02,30.45,31.29,30.24,31.29,2454400,31.29
2011-12-30,30.70,30.70,30.00,30.35,2262700,30.35
2011-12-29,29.41,30.33,29.15,30.33,2528400,30.33
2011-12-28,30.25,30.38,29.45,29.45,2220300,29.45
2011-12-27,30.60,30.70,29.90,29.95,1556000,29.95
2011-12-23,30.87,30.90,29.75,30.30,2556000,30.30
2011-12-22,29.60,30.46,29.55,30.24,3776700,30.24
2011-12-21,31.15,31.80,29.25,29.25,8492600,29.25
2011-12-20,28.67,30.65,28.35,30.14,6144500,30.14
2011-12-19,27.50,29.40,27.42,28.42,4357900,28.42
2011-12-16,28.25,28.56,27.50,27.75,7532100,27.75
2011-12-15,28.14,28.63,27.60,27.92,7023200,27.92
2011-12-14,29.63,30.10,27.81,27.87,6948400,27.87
2011-12-13,30.89,31.00,29.41,30.08,6047100,30.08
2011-12-12,32.28,33.29,30.75,30.86,6159900,30.86
2011-12-09,30.16,33.07,29.60,32.51,8578400,32.51
2011-12-08,33.69,34.29,30.83,31.11,9673900,31.11
2011-12-07,34.00,34.50,31.70,32.99,7055700,32.99
2011-12-06,32.66,33.66,31.93,33.04,7027200,33.04
2011-12-05,32.79,33.78,32.49,33.15,8063300,33.15
2011-12-02,29.59,32.54,29.50,31.60,13840500,31.60
2011-12-01,29.70,29.88,28.57,28.88,5550600,28.88
2011-11-30,27.14,30.24,27.08,29.47,11533100,29.47
2011-11-29,28.42,29.01,27.18,28.17,6547600,28.17
2011-11-28,26.87,29.06,26.48,28.52,8063600,28.52
2011-11-25,25.75,26.18,25.04,25.85,4329800,25.85
2011-11-24,25.66,26.42,25.18,25.62,5760000,25.62
2011-11-23,25.01,25.71,24.80,24.80,5790000,24.80
2011-11-22,27.25,27.60,25.35,25.53,5522000,25.53
2011-11-21,27.87,28.00,26.33,26.85,5700200,26.85
2011-11-18,28.48,28.94,27.82,28.07,4895400,28.07
2011-11-17,29.50,29.66,28.49,28.49,6189900,28.49
2011-11-16,29.72,30.64,29.51,29.86,5465900,29.86
2011-11-15,31.40,31.47,29.63,29.98,6819000,29.98
2011-11-14,33.19,33.68,31.22,31.82,5097700,31.82
2011-11-11,30.79,32.59,30.65,32.24,5176800,32.24
2011-11-10,29.27,32.17,29.10,30.51,5504700,30.51
2011-11-09,32.40,32.52,29.82,30.68,6320500,30.68
2011-11-08,30.80,32.50,30.74,31.32,5195500,31.32
2011-11-07,30.08,31.71,29.21,30.77,6005900,30.77
2011-11-04,33.65,33.97,30.35,30.88,8939000,30.88
2011-11-03,28.08,33.00,27.70,31.92,14088000,31.92
2011-11-02,29.63,30.65,28.81,29.68,8316300,29.68
2011-11-01,30.10,30.75,28.16,28.56,12784300,28.56
2011-10-31,34.56,35.15,32.85,32.85,8579900,32.85
2011-10-28,35.50,37.15,35.28,36.35,11436600,36.35
2011-10-27,34.85,35.99,32.01,35.13,17219100,35.13
2011-10-26,30.60,31.72,29.52,30.05,6274900,30.05
2011-10-25,31.51,32.00,30.33,30.80,5835300,30.80
2011-10-24,32.50,33.90,31.00,32.00,6134200,32.00
2011-10-21,30.58,32.04,30.43,31.78,6081700,31.78
2011-10-20,31.11,32.00,29.68,29.92,8248200,29.92
2011-10-19,30.70,32.20,30.39,31.77,7759800,31.77
2011-10-18,30.00,30.00,28.75,29.93,8894500,29.93
2011-10-17,32.29,33.00,30.50,31.05,5847100,31.05
2011-10-14,33.17,33.33,31.36,32.25,7541700,32.25
2011-10-13,35.24,36.25,32.12,33.35,12885500,33.35
2011-10-12,33.46,36.40,32.67,35.35,10713400,35.35
2011-10-11,32.78,33.44,32.50,33.44,6939000,33.44
2011-10-10,32.00,32.74,30.36,32.49,7938300,32.49
2011-10-07,31.99,33.16,31.05,31.55,10643100,31.55
2011-10-06,30.90,32.03,30.10,32.03,10730900,32.03
2011-10-05,29.11,29.54,28.56,29.49,7638400,29.49
2011-10-04,27.67,27.95,26.41,27.18,7093800,27.18
2011-10-03,28.75,28.95,27.06,28.66,5714200,28.66
2011-09-30,31.15,32.00,29.01,30.05,8063600,30.05
2011-09-29,29.51,32.00,29.20,31.60,8969600,31.60
2011-09-28,29.17,31.69,28.35,29.66,10629700,29.66
2011-09-27,28.59,30.58,28.01,30.05,12574900,30.05
2011-09-26,24.42,27.59,24.00,26.33,12443600,26.33
2011-09-23,23.83,25.79,22.72,25.32,13854800,25.32
2011-09-22,23.50,24.16,23.05,23.06,11579000,23.06
2011-09-21,24.10,25.65,23.00,24.45,15409200,24.45
2011-09-20,26.00,26.61,24.70,24.92,11477500,24.92
2011-09-19,27.00,27.85,26.40,26.65,7541200,26.65
2011-09-16,31.84,31.98,27.71,28.19,17020600,28.19
2011-09-15,27.15,32.85,26.34,30.50,13808400,30.50
2011-09-14,26.50,28.20,25.25,26.90,17411100,26.90
2011-09-13,27.34,28.00,23.05,28.00,20456600,28.00
2011-09-12,27.50,27.50,25.41,26.12,14531500,26.12
2011-09-09,32.01,32.10,29.73,29.80,6770100,29.80
2011-09-08,32.35,33.49,31.67,32.23,5308900,32.23
2011-09-07,30.41,31.80,29.85,31.64,5968200,31.64
2011-09-06,31.01,31.75,29.26,29.66,7960800,29.66
2011-09-05,32.42,32.42,30.75,31.30,6623000,31.30
2011-09-02,34.90,34.94,33.01,33.42,4265300,33.42
2011-09-01,36.10,36.25,34.75,35.65,3529500,35.65
2011-08-31,35.31,35.87,34.69,35.87,4619500,35.87
2011-08-30,35.50,35.64,34.06,34.74,3754900,34.74
2011-08-29,34.28,34.81,33.60,34.40,3070900,34.40
2011-08-26,34.48,35.12,32.92,33.56,4226900,33.56
2011-08-25,33.82,35.52,33.75,34.36,6700800,34.36
2011-08-24,33.42,33.76,32.53,33.44,4626000,33.44
2011-08-23,33.53,33.74,32.51,32.97,3579100,32.97
2011-08-22,32.50,33.59,32.10,32.72,4752300,32.72
2011-08-19,33.93,34.44,32.50,32.75,11472400,32.75
2011-08-18,36.00,36.20,33.45,34.21,8371300,34.21
2011-08-17,37.00,37.36,36.25,36.69,5507500,36.69
2011-08-16,37.10,37.50,36.17,37.50,5109200,37.50
2011-08-15,38.00,38.64,36.53,37.53,4357000,37.53
2011-08-12,36.48,38.00,34.11,37.22,9190800,37.22
2011-08-11,36.75,37.00,32.92,35.72,23509200,35.72
2011-08-10,40.38,40.44,33.80,35.61,24099000,35.61
2011-08-09,39.49,40.88,37.39,39.33,13606800,39.33
2011-08-08,42.50,43.44,39.31,39.31,13998900,39.31
2011-08-05,39.12,42.37,39.00,40.62,14335600,40.62
2011-08-04,42.94,43.22,40.05,40.62,11464600,40.62
2011-08-03,42.00,43.37,41.56,41.81,10345600,41.81
2011-08-02,43.19,44.35,42.50,42.60,9167800,42.60
2011-08-01,46.51,46.75,43.55,43.67,7752000,43.67
2011-07-29,45.47,45.94,44.62,45.47,6694500,45.47
2011-07-28,45.11,46.61,44.92,46.40,6558800,46.40
2011-07-27,45.75,46.00,45.01,45.83,6001600,45.83
2011-07-26,46.93,47.43,45.94,46.60,4619300,46.60
2011-07-25,48.10,48.15,46.43,46.70,7690800,46.70
2011-07-22,50.35,50.76,47.90,48.81,9396100,48.81
2011-07-21,46.94,49.69,45.31,48.92,14711900,48.92
2011-07-20,45.80,47.16,45.60,46.96,8661300,46.96
2011-07-19,44.29,45.59,43.89,44.90,7237700,44.90
2011-07-18,44.97,45.12,43.42,43.63,7042600,43.63
2011-07-15,45.40,46.06,44.71,45.28,8550700,45.28
2011-07-14,45.86,46.78,45.43,46.05,6655100,46.05
2011-07-13,46.81,47.72,45.53,46.51,9560100,46.51
2011-07-12,45.50,47.49,43.86,46.94,15853000,46.94
2011-07-11,49.19,49.30,45.81,46.46,15362300,46.46
2011-07-08,52.10,52.29,49.60,49.82,10613400,49.82
2011-07-07,52.97,53.44,51.73,51.82,6376900,51.82
2011-07-06,52.97,53.14,51.92,52.50,5158200,52.50
2011-07-05,53.74,53.86,53.14,53.25,2999800,53.25
2011-07-04,54.61,54.70,53.51,53.95,3355800,53.95
2011-07-01,53.34,54.98,53.13,54.54,5673800,54.54
2011-06-30,52.34,53.35,52.08,53.23,4514400,53.23
2011-06-29,51.69,52.95,51.52,52.00,6281800,52.00
2011-06-28,50.46,51.50,50.21,51.13,6070100,51.13
2011-06-27,49.75,50.58,49.36,50.16,5829700,50.16
2011-06-24,52.40,52.62,49.92,50.19,7785900,50.19
2011-06-23,53.06,53.09,50.95,51.28,6840100,51.28
2011-06-22,53.50,53.70,52.89,53.34,4073200,53.34
2011-06-21,52.01,53.25,51.97,53.08,4081200,53.08
2011-06-20,51.05,51.79,50.84,51.75,3908100,51.75
2011-06-17,50.75,52.55,50.43,52.20,10491300,52.20
2011-06-16,50.69,51.27,49.67,51.11,7512200,51.11
2011-06-15,51.86,51.97,51.11,51.30,4633500,51.30
2011-06-14,52.08,52.97,51.77,52.61,3443900,52.61
2011-06-13,51.58,52.03,51.33,51.41,2052800,51.41
2011-06-10,52.46,52.88,51.39,51.61,3617600,51.61
2011-06-09,52.16,52.66,51.52,52.35,3677700,52.35
2011-06-08,52.40,52.77,51.88,52.21,3001900,52.21
2011-06-07,52.40,53.04,52.24,52.64,2450100,52.64
2011-06-06,53.17,53.40,52.27,52.50,3364900,52.50
2011-06-03,52.75,53.70,51.93,53.55,4456300,53.55
2011-06-02,53.22,53.40,52.41,52.41,3597000,52.41
2011-06-01,54.69,54.69,53.71,53.80,3989400,53.80
2011-05-31,53.70,54.64,53.70,54.22,5202600,54.22
2011-05-30,53.41,53.70,53.00,53.21,1694000,53.21
2011-05-27,53.55,53.89,52.76,53.50,6172300,53.50
2011-05-26,52.65,53.36,52.00,52.30,4616100,52.30
2011-05-25,51.00,52.64,50.70,52.47,4421200,52.47
2011-05-24,51.50,51.86,51.20,51.32,4077400,51.32
2011-05-23,51.40,51.82,51.15,51.37,19798400,51.37
2011-05-20,52.70,53.28,51.95,52.32,22773800,52.32
2011-05-19,53.74,54.75,53.10,54.34,5885900,54.34
2011-05-18,53.75,53.81,53.09,53.40,3735200,53.40
2011-05-17,53.33,53.98,52.75,52.83,5052800,52.83
2011-05-16,52.82,53.37,52.17,53.08,4683400,53.08
2011-05-13,54.41,54.90,53.32,53.62,4544700,53.62
2011-05-12,53.77,54.59,53.71,54.14,5521500,54.14
2011-05-11,54.23,54.98,53.90,54.62,4810200,54.62
2011-05-10,52.75,54.38,52.54,54.13,5130300,54.13
2011-05-09,53.98,53.98,52.75,52.94,5814100,52.94
2011-05-06,53.90,54.98,53.63,54.43,5411100,54.43
2011-05-05,54.34,54.57,53.55,53.98,5035500,53.98
2011-05-04,54.75,55.20,54.01,54.05,8919300,54.05
2011-05-03,53.80,53.80,53.07,53.45,4324400,53.45
2011-05-02,53.88,54.08,53.39,53.39,2318800,53.39
2011-04-29,53.03,53.59,52.98,53.43,3084700,53.43
2011-04-28,52.58,53.20,52.58,53.03,4336200,53.03
2011-04-27,51.87,52.69,51.17,52.16,4470600,52.16
2011-04-26,51.34,52.10,51.20,51.72,3545300,51.72
2011-04-21,50.95,51.93,50.60,51.42,4940400,51.42
2011-04-20,50.84,51.10,50.32,50.54,4922500,50.54
2011-04-19,50.70,50.98,50.11,50.13,4210100,50.13
2011-04-18,51.87,52.00,50.00,50.63,7553800,50.63
2011-04-15,52.64,52.98,51.90,52.10,5517700,52.10
2011-04-14,53.00,53.31,52.13,52.64,4760100,52.64
2011-04-13,53.80,54.32,53.25,53.47,3133500,53.47
2011-04-12,53.68,54.08,53.08,53.39,3982400,53.39
2011-04-11,54.80,54.93,53.89,54.11,2613000,54.11
2011-04-08,54.78,55.44,54.56,54.70,3769900,54.70
2011-04-07,53.40,55.25,53.36,54.34,6777200,54.34
2011-04-06,52.51,53.67,51.67,53.39,5496500,53.39
2011-04-05,52.65,52.87,51.80,52.47,3764500,52.47
2011-04-04,53.50,53.85,52.58,52.74,4252000,52.74
2011-04-01,52.03,53.44,52.01,53.44,6122500,53.44
2011-03-31,53.12,53.44,51.57,51.61,5985900,51.61
2011-03-30,53.75,53.75,52.95,53.30,4021600,53.30
2011-03-29,53.55,53.86,52.58,53.10,3392800,53.10
2011-03-28,52.85,53.58,52.59,53.26,2557300,53.26
2011-03-25,53.50,53.77,52.87,53.09,3014200,53.09
2011-03-24,51.97,53.48,51.90,53.39,4246800,53.39
2011-03-23,52.20,52.73,51.76,52.56,4230800,52.56
2011-03-22,53.06,54.22,52.20,52.57,5418200,52.57
2011-03-21,52.66,53.48,52.50,53.18,4584400,53.18
2011-03-18,52.00,52.75,51.27,52.00,8440100,52.00
2011-03-17,51.60,52.12,50.30,51.75,6815200,51.75
2011-03-16,52.15,52.21,49.76,50.34,9269300,50.34
2011-03-15,51.50,52.68,50.51,51.96,9040300,51.96
2011-03-14,53.40,55.07,52.95,53.07,7392800,53.07
2011-03-11,51.99,53.62,51.80,53.14,6429200,53.14
2011-03-10,52.00,52.68,51.75,52.60,4606500,52.60
2011-03-09,53.55,53.58,52.40,52.70,4505400,52.70
2011-03-08,52.57,53.20,52.02,53.20,4651500,53.20
2011-03-07,52.91,53.30,52.15,52.23,4614200,52.23
2011-03-04,54.49,54.73,52.81,53.21,5715400,53.21
2011-03-03,54.93,55.52,53.97,54.17,5001600,54.17
2011-03-02,54.80,54.99,53.80,54.33,4565700,54.33
2011-03-01,56.99,57.17,54.81,55.12,5377100,55.12
2011-02-28,56.14,57.30,55.35,56.58,4281700,56.58
2011-02-25,54.94,56.38,54.68,55.91,4205800,55.91
2011-02-24,54.75,55.39,54.34,54.65,4552400,54.65
2011-02-23,55.26,56.38,55.00,55.03,4823900,55.03
2011-02-22,56.60,56.80,55.05,55.56,7256000,55.56
2011-02-21,58.01,58.55,56.71,57.15,4144800,57.15
2011-02-18,58.19,59.06,57.57,58.24,5323000,58.24
2011-02-17,59.10,59.93,57.82,58.77,7872900,58.77
2011-02-16,57.19,59.53,57.19,58.97,7644000,58.97
2011-02-15,56.00,57.58,55.78,57.29,4279200,57.29
2011-02-14,57.60,57.60,55.63,56.04,3737400,56.04
2011-02-11,56.34,57.31,55.83,56.72,3650600,56.72
2011-02-10,56.83,56.95,55.61,56.46,4048300,56.46
2011-02-09,56.81,57.75,56.54,57.10,3683900,57.10
2011-02-08,56.30,56.90,55.80,56.81,3556000,56.81
2011-02-07,55.67,57.10,55.67,56.32,3626200,56.32
2011-02-04,56.38,56.84,55.40,55.81,3148600,55.81
2011-02-03,56.66,56.80,55.44,56.03,3970300,56.03
2011-02-02,56.75,57.31,56.43,56.90,4264200,56.90
2011-02-01,55.20,56.64,54.39,56.59,5858000,56.59
2011-01-31,54.60,55.60,53.62,54.60,5434000,54.60
2011-01-28,55.49,56.78,54.83,55.08,6411600,55.08
2011-01-27,54.00,55.87,53.48,55.48,6306900,55.48
2011-01-26,54.64,55.27,54.25,54.42,3980700,54.42
2011-01-25,55.50,55.79,54.20,54.55,5607800,54.55
2011-01-24,55.50,55.96,54.51,55.17,3434300,55.17
2011-01-21,54.00,56.19,53.90,55.10,10700600,55.10
2011-01-20,52.55,53.97,52.41,53.89,5378000,53.89
2011-01-19,53.01,53.64,52.67,53.02,4798800,53.02
2011-01-18,52.36,53.60,52.34,53.24,4837700,53.24
2011-01-17,52.39,52.81,51.91,52.32,2742700,52.32
2011-01-14,51.10,52.65,51.06,52.57,4622900,52.57
2011-01-13,50.56,52.00,50.22,51.69,7026300,51.69
2011-01-12,48.54,50.36,48.30,50.26,7342200,50.26
2011-01-11,48.19,48.36,47.50,47.94,4564700,47.94
2011-01-10,48.40,48.40,47.03,47.32,5577200,47.32
2011-01-07,49.65,49.80,48.64,48.72,5394200,48.72
2011-01-06,50.40,50.83,49.61,49.83,3864400,49.83
2011-01-05,49.78,50.18,49.04,50.15,3726900,50.15
2011-01-04,49.33,50.75,49.22,50.00,3878100,50.00
2011-01-03,48.30,49.65,47.94,49.33,2962500,49.33
2010-12-31,48.44,48.62,47.61,47.61,1156300,47.61
2010-12-30,49.06,49.29,48.15,48.42,1939800,48.42
2010-12-29,48.85,49.45,48.61,48.98,1510000,48.98
2010-12-28,49.17,49.45,48.67,48.78,1058900,48.78
2010-12-27,49.40,49.69,48.42,48.92,1707500,48.92
2010-12-24,49.69,49.74,49.20,49.60,274300,49.60
2010-12-23,49.63,49.95,49.11,49.55,1803600,49.55
2010-12-22,49.95,50.45,49.65,49.74,2382000,49.74
2010-12-21,49.98,50.44,49.60,50.28,2842100,50.28
2010-12-20,49.51,50.46,49.30,49.76,2785600,49.76
2010-12-17,50.74,51.00,49.71,49.71,7736300,49.71
2010-12-16,50.40,50.60,49.80,50.59,4275500,50.59
2010-12-15,51.58,51.60,50.43,50.70,4467600,50.70
2010-12-14,51.83,52.08,51.22,51.85,3567200,51.85
2010-12-13,52.00,52.54,51.60,52.07,3629400,52.07
2010-12-10,52.30,52.41,51.55,51.65,3369800,51.65
2010-12-09,51.11,52.30,51.00,52.01,5769300,52.01
2010-12-08,48.59,51.00,48.56,50.61,5027100,50.61
2010-12-07,48.00,49.81,48.00,49.28,5178800,49.28
2010-12-06,49.10,49.26,47.62,48.18,4076300,48.18
2010-12-03,48.12,49.33,47.78,48.84,6467800,48.84
2010-12-02,47.13,48.42,46.47,48.03,9035700,48.03
2010-12-01,46.12,46.79,45.94,46.55,8387000,46.55
2010-11-30,47.40,47.46,45.02,45.60,10200700,45.60
2010-11-29,49.47,49.77,46.83,47.18,7297900,47.18
2010-11-26,49.49,49.49,47.35,48.74,8639700,48.74
2010-11-25,50.00,50.32,49.00,49.82,3469000,49.82
2010-11-24,50.15,50.53,49.16,49.92,4635400,49.92
2010-11-23,51.54,51.79,49.90,50.14,6279500,50.14
2010-11-22,54.20,54.20,51.87,52.13,3535800,52.13
2010-11-19,53.65,54.00,52.50,53.28,3281700,53.28
2010-11-18,52.85,54.05,52.67,53.64,3919100,53.64
2010-11-17,51.26,52.45,51.16,52.30,2626400,52.30
2010-11-16,52.81,52.95,51.50,51.53,3817400,51.53
2010-11-15,53.40,53.57,52.41,53.40,2698700,53.40
2010-11-12,51.50,53.50,51.10,52.98,5574600,52.98
2010-11-11,54.00,54.01,51.70,52.67,4718200,52.67
2010-11-10,54.62,54.75,53.14,53.50,4461700,53.50
2010-11-09,54.18,55.20,53.88,54.81,3216200,54.81
2010-11-08,53.85,54.68,53.56,54.30,2909500,54.30
2010-11-05,54.73,55.33,53.51,53.80,4326700,53.80
2010-11-04,53.98,55.10,53.77,54.37,7780900,54.37
2010-11-03,53.01,53.30,52.15,52.45,4549900,52.45
2010-11-02,52.00,52.58,51.58,52.21,3144900,52.21
2010-11-01,53.25,53.36,51.62,52.17,2664100,52.17
2010-10-29,52.76,53.00,51.93,52.55,2841900,52.55
2010-10-28,53.14,53.44,52.55,52.78,2783300,52.78
2010-10-27,52.32,53.48,52.00,52.65,3478900,52.65
2010-10-26,52.57,52.69,52.51,52.60,000,52.60
2010-10-25,53.60,53.61,52.65,52.84,2513000,52.84
2010-10-22,52.69,53.54,52.45,53.14,2682600,53.14
2010-10-21,52.00,53.13,51.80,52.82,4268000,52.82
2010-10-20,51.59,52.79,51.55,52.21,3944700,52.21
2010-10-19,51.90,53.08,51.90,51.92,4794500,51.92
2010-10-18,52.05,52.05,51.80,52.00,000,52.00
2010-10-15,52.27,52.77,51.39,52.08,4603800,52.08
2010-10-14,53.65,53.97,52.25,52.29,5259200,52.29
2010-10-13,52.52,54.00,52.10,54.00,4561700,54.00
2010-10-12,52.17,52.73,51.56,52.51,3492200,52.51
2010-10-11,53.59,53.65,52.52,52.70,2500700,52.70
